date,city,state,store_id,product_id,base_price,promotional_discount,promotion_type,final_price
01-02-2023,Lucknow,Uttar Pradesh,LUC_05,P012,146.3,7.32,Percentage Discount,138.98
01-02-2023,Lucknow,Uttar Pradesh,LUC_06,P012,138.86,13.89,Percentage Discount,124.97
01-02-2023,Lucknow,Uttar Pradesh,LUC_07,P012,139.64,0,None,139.64
01-02-2023,Lucknow,Uttar Pradesh,LUC_08,P012,135.21,20.28,Percentage Discount,114.93
01-02-2023,Lucknow,Uttar Pradesh,LUC_09,P012,134.11,0,None,134.11
01-02-2023,Lucknow,Uttar Pradesh,LUC_10,P012,145.47,21.82,Percentage Discount,123.65
01-03-2023,Lucknow,Uttar Pradesh,LUC_01,P012,142.65,0,None,142.65
01-03-2023,Lucknow,Uttar Pradesh,LUC_02,P012,140.95,7.05,Buy One Get One Free,133.9
01-03-2023,Lucknow,Uttar Pradesh,LUC_03,P012,140.37,0,None,140.37
01-03-2023,Lucknow,Uttar Pradesh,LUC_04,P012,146.79,0,None,146.79
01-03-2023,Lucknow,Uttar Pradesh,LUC_05,P012,138.03,20.7,None,117.33
01-03-2023,Lucknow,Uttar Pradesh,LUC_06,P012,140.14,21.02,Percentage Discount,119.12
01-03-2023,Lucknow,Uttar Pradesh,LUC_07,P012,145.53,14.55,None,130.98
01-03-2023,Lucknow,Uttar Pradesh,LUC_08,P012,133.21,19.98,None,113.23
01-03-2023,Lucknow,Uttar Pradesh,LUC_09,P012,133.89,20.08,None,113.81
01-03-2023,Lucknow,Uttar Pradesh,LUC_10,P012,134.72,13.47,Buy One Get One Free,121.25
01-04-2023,Lucknow,Uttar Pradesh,LUC_01,P012,135.37,20.31,Buy One Get One Free,115.06
01-04-2023,Lucknow,Uttar Pradesh,LUC_02,P012,133.68,0,None,133.68
01-04-2023,Lucknow,Uttar Pradesh,LUC_03,P012,146.39,0,None,146.39
01-04-2023,Lucknow,Uttar Pradesh,LUC_04,P012,133.7,13.37,None,120.33
01-04-2023,Lucknow,Uttar Pradesh,LUC_05,P012,145.73,0,None,145.73
01-04-2023,Lucknow,Uttar Pradesh,LUC_06,P012,135.96,6.8,None,129.16
01-04-2023,Lucknow,Uttar Pradesh,LUC_07,P012,142.06,7.1,Buy One Get One Free,134.96
01-04-2023,Lucknow,Uttar Pradesh,LUC_08,P012,142.82,14.28,Buy One Get One Free,128.54
01-04-2023,Lucknow,Uttar Pradesh,LUC_09,P012,139.57,6.98,Buy One Get One Free,132.59
01-04-2023,Lucknow,Uttar Pradesh,LUC_10,P012,140.56,0,None,140.56
01-05-2023,Lucknow,Uttar Pradesh,LUC_01,P012,136.62,6.83,Percentage Discount,129.79
01-05-2023,Lucknow,Uttar Pradesh,LUC_02,P012,142.31,14.23,Percentage Discount,128.08
01-05-2023,Lucknow,Uttar Pradesh,LUC_03,P012,144.43,7.22,Buy One Get One Free,137.21
01-05-2023,Lucknow,Uttar Pradesh,LUC_04,P012,141.5,7.08,Buy One Get One Free,134.42
01-05-2023,Lucknow,Uttar Pradesh,LUC_05,P012,136.68,13.67,None,123.01
01-05-2023,Lucknow,Uttar Pradesh,LUC_06,P012,146.8,0,None,146.8
01-05-2023,Lucknow,Uttar Pradesh,LUC_07,P012,136.53,6.83,None,129.7
01-05-2023,Lucknow,Uttar Pradesh,LUC_08,P012,139.95,7,None,132.95
01-05-2023,Lucknow,Uttar Pradesh,LUC_09,P012,137.91,6.9,Buy One Get One Free,131.01
01-05-2023,Lucknow,Uttar Pradesh,LUC_10,P012,139.79,0,None,139.79
01-06-2023,Lucknow,Uttar Pradesh,LUC_01,P012,141.06,21.16,None,119.9
01-06-2023,Lucknow,Uttar Pradesh,LUC_02,P012,134.74,13.47,Percentage Discount,121.27
01-06-2023,Lucknow,Uttar Pradesh,LUC_03,P012,145.81,0,None,145.81
01-06-2023,Lucknow,Uttar Pradesh,LUC_04,P012,140.12,0,None,140.12
01-06-2023,Lucknow,Uttar Pradesh,LUC_05,P012,146.38,0,None,146.38
01-06-2023,Lucknow,Uttar Pradesh,LUC_06,P012,146.56,7.33,Buy One Get One Free,139.23
01-06-2023,Lucknow,Uttar Pradesh,LUC_07,P012,139.98,7,Percentage Discount,132.98
01-06-2023,Lucknow,Uttar Pradesh,LUC_08,P012,133.26,19.99,Buy One Get One Free,113.27
01-06-2023,Lucknow,Uttar Pradesh,LUC_09,P012,132.95,6.65,Buy One Get One Free,126.3
01-06-2023,Lucknow,Uttar Pradesh,LUC_10,P012,141.31,21.2,Percentage Discount,120.11
01-07-2023,Lucknow,Uttar Pradesh,LUC_01,P012,137.07,6.85,Buy One Get One Free,130.22
01-07-2023,Lucknow,Uttar Pradesh,LUC_02,P012,140.23,7.01,Buy One Get One Free,133.22
01-07-2023,Lucknow,Uttar Pradesh,LUC_03,P012,135.9,20.39,Percentage Discount,115.51
01-07-2023,Lucknow,Uttar Pradesh,LUC_04,P012,139.37,13.94,None,125.43
01-07-2023,Lucknow,Uttar Pradesh,LUC_05,P012,133.41,0,None,133.41
01-07-2023,Lucknow,Uttar Pradesh,LUC_06,P012,137.27,20.59,Buy One Get One Free,116.68
01-07-2023,Lucknow,Uttar Pradesh,LUC_07,P012,137.05,20.56,Percentage Discount,116.49
01-07-2023,Lucknow,Uttar Pradesh,LUC_08,P012,137.41,13.74,Buy One Get One Free,123.67
01-07-2023,Lucknow,Uttar Pradesh,LUC_09,P012,137.5,0,None,137.5
01-07-2023,Lucknow,Uttar Pradesh,LUC_10,P012,145.06,14.51,Percentage Discount,130.55
01-08-2023,Lucknow,Uttar Pradesh,LUC_01,P012,135.34,0,None,135.34
01-08-2023,Lucknow,Uttar Pradesh,LUC_02,P012,138.21,20.73,None,117.48
01-08-2023,Lucknow,Uttar Pradesh,LUC_03,P012,142.25,14.23,Buy One Get One Free,128.02
01-08-2023,Lucknow,Uttar Pradesh,LUC_04,P012,140.68,0,None,140.68
01-08-2023,Lucknow,Uttar Pradesh,LUC_05,P012,143.63,21.54,Buy One Get One Free,122.09
01-08-2023,Lucknow,Uttar Pradesh,LUC_06,P012,144.51,0,None,144.51
01-08-2023,Lucknow,Uttar Pradesh,LUC_07,P012,137.88,20.68,Percentage Discount,117.2
01-08-2023,Lucknow,Uttar Pradesh,LUC_08,P012,142.47,14.25,Percentage Discount,128.22
01-08-2023,Lucknow,Uttar Pradesh,LUC_09,P012,140.09,0,None,140.09
01-08-2023,Lucknow,Uttar Pradesh,LUC_10,P012,143.66,7.18,Percentage Discount,136.48
01-09-2023,Lucknow,Uttar Pradesh,LUC_01,P012,137.24,20.59,None,116.65
01-09-2023,Lucknow,Uttar Pradesh,LUC_02,P012,134.32,6.72,Buy One Get One Free,127.6
01-09-2023,Lucknow,Uttar Pradesh,LUC_03,P012,136.9,6.85,Percentage Discount,130.05
01-09-2023,Lucknow,Uttar Pradesh,LUC_04,P012,146.27,0,None,146.27
01-09-2023,Lucknow,Uttar Pradesh,LUC_05,P012,134.16,20.12,Buy One Get One Free,114.04
01-09-2023,Lucknow,Uttar Pradesh,LUC_06,P012,139.22,0,None,139.22
01-09-2023,Lucknow,Uttar Pradesh,LUC_07,P012,140.27,21.04,None,119.23
01-09-2023,Lucknow,Uttar Pradesh,LUC_08,P012,137.22,6.86,Buy One Get One Free,130.36
01-09-2023,Lucknow,Uttar Pradesh,LUC_09,P012,144.35,7.22,Buy One Get One Free,137.13
01-09-2023,Lucknow,Uttar Pradesh,LUC_10,P012,142.71,21.41,Buy One Get One Free,121.3
01-10-2023,Lucknow,Uttar Pradesh,LUC_01,P012,144.82,14.48,Percentage Discount,130.34
01-10-2023,Lucknow,Uttar Pradesh,LUC_02,P012,138.97,20.85,Buy One Get One Free,118.12
01-10-2023,Lucknow,Uttar Pradesh,LUC_03,P012,143.64,7.18,None,136.46
01-10-2023,Lucknow,Uttar Pradesh,LUC_04,P012,137,20.55,Buy One Get One Free,116.45
01-10-2023,Lucknow,Uttar Pradesh,LUC_05,P012,140.77,0,None,140.77
01-10-2023,Lucknow,Uttar Pradesh,LUC_06,P012,143.79,7.19,Buy One Get One Free,136.6
01-10-2023,Lucknow,Uttar Pradesh,LUC_07,P012,135.38,6.77,Percentage Discount,128.61
01-10-2023,Lucknow,Uttar Pradesh,LUC_08,P012,143.98,0,None,143.98
01-10-2023,Lucknow,Uttar Pradesh,LUC_09,P012,138.27,6.91,Percentage Discount,131.36
01-10-2023,Lucknow,Uttar Pradesh,LUC_10,P012,146.47,7.32,Percentage Discount,139.15
01-11-2023,Lucknow,Uttar Pradesh,LUC_01,P012,142.13,7.11,None,135.02
01-11-2023,Lucknow,Uttar Pradesh,LUC_02,P012,135.55,0,None,135.55
01-11-2023,Lucknow,Uttar Pradesh,LUC_03,P012,136.82,6.84,None,129.98
01-11-2023,Lucknow,Uttar Pradesh,LUC_04,P012,134.89,0,None,134.89
01-11-2023,Lucknow,Uttar Pradesh,LUC_05,P012,137.29,0,None,137.29
01-11-2023,Lucknow,Uttar Pradesh,LUC_06,P012,141.22,21.18,Percentage Discount,120.04
01-11-2023,Lucknow,Uttar Pradesh,LUC_07,P012,140.39,21.06,Buy One Get One Free,119.33
01-11-2023,Lucknow,Uttar Pradesh,LUC_08,P012,141.39,14.14,Buy One Get One Free,127.25
01-11-2023,Lucknow,Uttar Pradesh,LUC_09,P012,145.23,7.26,Buy One Get One Free,137.97
01-11-2023,Lucknow,Uttar Pradesh,LUC_10,P012,140.91,14.09,None,126.82
01-12-2023,Lucknow,Uttar Pradesh,LUC_01,P012,145.94,0,None,145.94
01-12-2023,Lucknow,Uttar Pradesh,LUC_02,P012,137.05,20.56,None,116.49
01-12-2023,Lucknow,Uttar Pradesh,LUC_03,P012,142.47,14.25,Percentage Discount,128.22
01-12-2023,Lucknow,Uttar Pradesh,LUC_04,P012,142.96,21.44,Buy One Get One Free,121.52
01-12-2023,Lucknow,Uttar Pradesh,LUC_05,P012,134.34,6.72,None,127.62
01-12-2023,Lucknow,Uttar Pradesh,LUC_06,P012,138.88,20.83,Buy One Get One Free,118.05
01-12-2023,Lucknow,Uttar Pradesh,LUC_07,P012,146.12,7.31,None,138.81
01-12-2023,Lucknow,Uttar Pradesh,LUC_08,P012,142.26,7.11,Percentage Discount,135.15
01-12-2023,Lucknow,Uttar Pradesh,LUC_09,P012,143.22,14.32,None,128.9
01-12-2023,Lucknow,Uttar Pradesh,LUC_10,P012,145.18,14.52,Buy One Get One Free,130.66
01-01-2023,Coimbatore,Tamil Nadu,COI_01,P012,103.27,5.16,None,98.11
01-01-2023,Coimbatore,Tamil Nadu,COI_02,P012,101.93,5.1,Buy One Get One Free,96.83
01-01-2023,Coimbatore,Tamil Nadu,COI_03,P012,104.28,0,None,104.28
01-01-2023,Coimbatore,Tamil Nadu,COI_04,P012,100.55,5.03,Buy One Get One Free,95.52
01-01-2023,Coimbatore,Tamil Nadu,COI_05,P012,101.37,5.07,Buy One Get One Free,96.3
01-02-2023,Coimbatore,Tamil Nadu,COI_01,P012,99.51,14.93,Percentage Discount,84.58
01-02-2023,Coimbatore,Tamil Nadu,COI_02,P012,107.86,5.39,Buy One Get One Free,102.47
01-02-2023,Coimbatore,Tamil Nadu,COI_03,P012,103.58,10.36,Percentage Discount,93.22
01-02-2023,Coimbatore,Tamil Nadu,COI_04,P012,100.15,5.01,Buy One Get One Free,95.14
01-02-2023,Coimbatore,Tamil Nadu,COI_05,P012,103.08,10.31,None,92.77
01-03-2023,Coimbatore,Tamil Nadu,COI_01,P012,105.77,5.29,None,100.48
01-03-2023,Coimbatore,Tamil Nadu,COI_02,P012,103.8,5.19,None,98.61
01-03-2023,Coimbatore,Tamil Nadu,COI_03,P012,100.08,10.01,Buy One Get One Free,90.07
01-03-2023,Coimbatore,Tamil Nadu,COI_04,P012,101.86,5.09,Buy One Get One Free,96.77
01-03-2023,Coimbatore,Tamil Nadu,COI_05,P012,105.05,15.76,None,89.29
01-04-2023,Coimbatore,Tamil Nadu,COI_01,P012,104.76,0,None,104.76
01-04-2023,Coimbatore,Tamil Nadu,COI_02,P012,107.91,5.4,None,102.51
01-04-2023,Coimbatore,Tamil Nadu,COI_03,P012,100.26,5.01,None,95.25
01-04-2023,Coimbatore,Tamil Nadu,COI_04,P012,100.36,0,None,100.36
01-04-2023,Coimbatore,Tamil Nadu,COI_05,P012,99.31,14.9,Percentage Discount,84.41
01-05-2023,Coimbatore,Tamil Nadu,COI_01,P012,107.13,16.07,None,91.06
01-05-2023,Coimbatore,Tamil Nadu,COI_02,P012,101.78,0,None,101.78
01-05-2023,Coimbatore,Tamil Nadu,COI_03,P012,108.56,10.86,Percentage Discount,97.7
01-05-2023,Coimbatore,Tamil Nadu,COI_04,P012,107.45,16.12,Percentage Discount,91.33
01-05-2023,Coimbatore,Tamil Nadu,COI_05,P012,105.94,15.89,Percentage Discount,90.05
01-06-2023,Coimbatore,Tamil Nadu,COI_01,P012,107.63,0,None,107.63
01-06-2023,Coimbatore,Tamil Nadu,COI_02,P012,102.32,0,None,102.32
01-06-2023,Coimbatore,Tamil Nadu,COI_03,P012,107.95,16.19,Buy One Get One Free,91.76
01-06-2023,Coimbatore,Tamil Nadu,COI_04,P012,108.31,5.42,Buy One Get One Free,102.89
01-06-2023,Coimbatore,Tamil Nadu,COI_05,P012,101,5.05,None,95.95
01-07-2023,Coimbatore,Tamil Nadu,COI_01,P012,103.38,5.17,Percentage Discount,98.21
01-07-2023,Coimbatore,Tamil Nadu,COI_02,P012,101.95,5.1,Buy One Get One Free,96.85
01-07-2023,Coimbatore,Tamil Nadu,COI_03,P012,107.95,5.4,Percentage Discount,102.55
01-07-2023,Coimbatore,Tamil Nadu,COI_04,P012,102.05,10.21,Percentage Discount,91.84
01-07-2023,Coimbatore,Tamil Nadu,COI_05,P012,107.28,5.36,Buy One Get One Free,101.92
01-08-2023,Coimbatore,Tamil Nadu,COI_01,P012,103.9,0,None,103.9
01-08-2023,Coimbatore,Tamil Nadu,COI_02,P012,107.05,5.35,Buy One Get One Free,101.7
01-08-2023,Coimbatore,Tamil Nadu,COI_03,P012,100.96,0,None,100.96
01-08-2023,Coimbatore,Tamil Nadu,COI_04,P012,107.09,0,None,107.09
01-08-2023,Coimbatore,Tamil Nadu,COI_05,P012,103.66,5.18,Buy One Get One Free,98.48
01-09-2023,Coimbatore,Tamil Nadu,COI_01,P012,100.97,15.15,Buy One Get One Free,85.82
01-09-2023,Coimbatore,Tamil Nadu,COI_02,P012,107.23,16.08,Buy One Get One Free,91.15
01-09-2023,Coimbatore,Tamil Nadu,COI_03,P012,106.9,10.69,None,96.21
01-09-2023,Coimbatore,Tamil Nadu,COI_04,P012,108.09,10.81,None,97.28
01-09-2023,Coimbatore,Tamil Nadu,COI_05,P012,108.81,0,None,108.81
01-10-2023,Coimbatore,Tamil Nadu,COI_01,P012,100.51,5.03,Buy One Get One Free,95.48
01-10-2023,Coimbatore,Tamil Nadu,COI_02,P012,108.24,16.24,Buy One Get One Free,92
01-10-2023,Coimbatore,Tamil Nadu,COI_03,P012,107.96,16.19,None,91.77
01-10-2023,Coimbatore,Tamil Nadu,COI_04,P012,102.1,10.21,None,91.89
01-10-2023,Coimbatore,Tamil Nadu,COI_05,P012,99.88,0,None,99.88
01-11-2023,Coimbatore,Tamil Nadu,COI_01,P012,103.9,10.39,Buy One Get One Free,93.51
01-11-2023,Coimbatore,Tamil Nadu,COI_02,P012,106.49,0,None,106.49
01-11-2023,Coimbatore,Tamil Nadu,COI_03,P012,102.47,5.12,Percentage Discount,97.35
01-11-2023,Coimbatore,Tamil Nadu,COI_04,P012,101.2,0,None,101.2
01-11-2023,Coimbatore,Tamil Nadu,COI_05,P012,101.27,10.13,Percentage Discount,91.14
01-12-2023,Coimbatore,Tamil Nadu,COI_01,P012,103.35,5.17,None,98.18
01-12-2023,Coimbatore,Tamil Nadu,COI_02,P012,100.79,15.12,Buy One Get One Free,85.67
01-12-2023,Coimbatore,Tamil Nadu,COI_03,P012,106.3,15.94,Buy One Get One Free,90.36
01-12-2023,Coimbatore,Tamil Nadu,COI_04,P012,99.05,14.86,Percentage Discount,84.19
01-12-2023,Coimbatore,Tamil Nadu,COI_05,P012,102.42,10.24,Percentage Discount,92.18
01-01-2023,Indore,Madhya Pradesh,IND_01,P012,114.28,17.14,Buy One Get One Free,97.14
01-01-2023,Indore,Madhya Pradesh,IND_02,P012,111.43,11.14,Percentage Discount,100.29
01-01-2023,Indore,Madhya Pradesh,IND_03,P012,113.62,17.04,Percentage Discount,96.58
01-01-2023,Indore,Madhya Pradesh,IND_04,P012,116.74,17.51,None,99.23
01-01-2023,Indore,Madhya Pradesh,IND_05,P012,116.82,0,None,116.82
01-02-2023,Indore,Madhya Pradesh,IND_01,P012,119.77,17.97,Percentage Discount,101.8
01-02-2023,Indore,Madhya Pradesh,IND_02,P012,110.1,5.5,None,104.6
01-02-2023,Indore,Madhya Pradesh,IND_03,P012,109.14,0,None,109.14
01-02-2023,Indore,Madhya Pradesh,IND_04,P012,112.93,5.65,None,107.28
01-02-2023,Indore,Madhya Pradesh,IND_05,P012,116.76,11.68,Buy One Get One Free,105.08
01-03-2023,Indore,Madhya Pradesh,IND_01,P012,115.25,5.76,None,109.49
01-03-2023,Indore,Madhya Pradesh,IND_02,P012,116.64,0,None,116.64
01-03-2023,Indore,Madhya Pradesh,IND_03,P012,119.12,17.87,Buy One Get One Free,101.25
01-03-2023,Indore,Madhya Pradesh,IND_04,P012,118.49,17.77,None,100.72
01-03-2023,Indore,Madhya Pradesh,IND_05,P012,117.2,5.86,None,111.34
01-04-2023,Indore,Madhya Pradesh,IND_01,P012,112.14,5.61,Percentage Discount,106.53
01-04-2023,Indore,Madhya Pradesh,IND_02,P012,118.73,11.87,Buy One Get One Free,106.86
01-04-2023,Indore,Madhya Pradesh,IND_03,P012,118.22,11.82,Percentage Discount,106.4
01-04-2023,Indore,Madhya Pradesh,IND_04,P012,112.43,16.86,None,95.57
01-04-2023,Indore,Madhya Pradesh,IND_05,P012,115.85,0,None,115.85
01-05-2023,Indore,Madhya Pradesh,IND_01,P012,110.92,0,None,110.92
01-05-2023,Indore,Madhya Pradesh,IND_02,P012,119.71,0,None,119.71
01-05-2023,Indore,Madhya Pradesh,IND_03,P012,112.17,16.83,Buy One Get One Free,95.34
01-05-2023,Indore,Madhya Pradesh,IND_04,P012,112.59,11.26,Percentage Discount,101.33
01-05-2023,Indore,Madhya Pradesh,IND_05,P012,114.48,5.72,Buy One Get One Free,108.76
01-06-2023,Indore,Madhya Pradesh,IND_01,P012,114.56,0,None,114.56
01-06-2023,Indore,Madhya Pradesh,IND_02,P012,117.82,11.78,None,106.04
01-06-2023,Indore,Madhya Pradesh,IND_03,P012,119.15,11.92,Buy One Get One Free,107.23
01-06-2023,Indore,Madhya Pradesh,IND_04,P012,119.19,5.96,None,113.23
01-06-2023,Indore,Madhya Pradesh,IND_05,P012,109.36,10.94,Buy One Get One Free,98.42
01-07-2023,Indore,Madhya Pradesh,IND_01,P012,111.86,5.59,None,106.27
01-07-2023,Indore,Madhya Pradesh,IND_02,P012,113.25,0,None,113.25
01-07-2023,Indore,Madhya Pradesh,IND_03,P012,115.84,17.38,None,98.46
01-07-2023,Indore,Madhya Pradesh,IND_04,P012,116.14,5.81,None,110.33
01-07-2023,Indore,Madhya Pradesh,IND_05,P012,113.73,0,None,113.73
01-08-2023,Indore,Madhya Pradesh,IND_01,P012,109.67,0,None,109.67
01-08-2023,Indore,Madhya Pradesh,IND_02,P012,111.33,16.7,None,94.63
01-08-2023,Indore,Madhya Pradesh,IND_03,P012,116.76,5.84,Percentage Discount,110.92
01-08-2023,Indore,Madhya Pradesh,IND_04,P012,110.71,11.07,None,99.64
01-08-2023,Indore,Madhya Pradesh,IND_05,P012,111.45,0,None,111.45
01-09-2023,Indore,Madhya Pradesh,IND_01,P012,115.13,0,None,115.13
01-09-2023,Indore,Madhya Pradesh,IND_02,P012,112.5,5.62,Buy One Get One Free,106.88
01-09-2023,Indore,Madhya Pradesh,IND_03,P012,115.36,0,None,115.36
01-09-2023,Indore,Madhya Pradesh,IND_04,P012,117.7,17.66,None,100.04
01-09-2023,Indore,Madhya Pradesh,IND_05,P012,113.72,11.37,Percentage Discount,102.35
01-10-2023,Indore,Madhya Pradesh,IND_01,P012,112.83,5.64,None,107.19
01-10-2023,Indore,Madhya Pradesh,IND_02,P012,110.33,5.52,Buy One Get One Free,104.81
01-10-2023,Indore,Madhya Pradesh,IND_03,P012,109.85,0,None,109.85
01-10-2023,Indore,Madhya Pradesh,IND_04,P012,120.5,0,None,120.5
01-10-2023,Indore,Madhya Pradesh,IND_05,P012,115.81,5.79,Buy One Get One Free,110.02
01-11-2023,Indore,Madhya Pradesh,IND_01,P012,113.28,5.66,Percentage Discount,107.62
01-11-2023,Indore,Madhya Pradesh,IND_02,P012,110.77,16.62,None,94.15
01-11-2023,Indore,Madhya Pradesh,IND_03,P012,110.7,16.61,Buy One Get One Free,94.09
01-11-2023,Indore,Madhya Pradesh,IND_04,P012,113.42,0,None,113.42
01-11-2023,Indore,Madhya Pradesh,IND_05,P012,114.15,11.42,Buy One Get One Free,102.73
01-12-2023,Indore,Madhya Pradesh,IND_01,P012,110.8,11.08,None,99.72
01-12-2023,Indore,Madhya Pradesh,IND_02,P012,113.89,17.08,Buy One Get One Free,96.81
01-12-2023,Indore,Madhya Pradesh,IND_03,P012,117.45,5.87,None,111.58
01-12-2023,Indore,Madhya Pradesh,IND_04,P012,120.18,12.02,Percentage Discount,108.16
01-12-2023,Indore,Madhya Pradesh,IND_05,P012,119.08,0,None,119.08
01-01-2023,Bhubaneswar,Odisha,BHU_01,P012,104.96,0,None,104.96
01-01-2023,Bhubaneswar,Odisha,BHU_02,P012,110.67,5.53,Percentage Discount,105.14
01-01-2023,Bhubaneswar,Odisha,BHU_03,P012,101.31,0,None,101.31
01-01-2023,Bhubaneswar,Odisha,BHU_04,P012,103.89,0,None,103.89
01-01-2023,Bhubaneswar,Odisha,BHU_05,P012,109.74,0,None,109.74
01-02-2023,Bhubaneswar,Odisha,BHU_01,P012,110.06,5.5,Percentage Discount,104.56
01-02-2023,Bhubaneswar,Odisha,BHU_02,P012,102.29,5.11,None,97.18
01-02-2023,Bhubaneswar,Odisha,BHU_03,P012,110.05,5.5,Buy One Get One Free,104.55
01-02-2023,Bhubaneswar,Odisha,BHU_04,P012,110.26,16.54,Buy One Get One Free,93.72
01-02-2023,Bhubaneswar,Odisha,BHU_05,P012,107.14,16.07,Percentage Discount,91.07
01-03-2023,Bhubaneswar,Odisha,BHU_01,P012,105.69,5.28,Percentage Discount,100.41
01-03-2023,Bhubaneswar,Odisha,BHU_02,P012,105.61,5.28,Percentage Discount,100.33
01-03-2023,Bhubaneswar,Odisha,BHU_03,P012,111.38,5.57,None,105.81
01-03-2023,Bhubaneswar,Odisha,BHU_04,P012,104.17,5.21,Percentage Discount,98.96
01-03-2023,Bhubaneswar,Odisha,BHU_05,P012,108.33,0,None,108.33
01-04-2023,Bhubaneswar,Odisha,BHU_01,P012,108.16,0,None,108.16
01-04-2023,Bhubaneswar,Odisha,BHU_02,P012,107.09,5.35,Buy One Get One Free,101.74
01-04-2023,Bhubaneswar,Odisha,BHU_03,P012,104.61,10.46,Buy One Get One Free,94.15
01-04-2023,Bhubaneswar,Odisha,BHU_04,P012,111.54,16.73,Percentage Discount,94.81
01-04-2023,Bhubaneswar,Odisha,BHU_05,P012,110.34,5.52,None,104.82
01-05-2023,Bhubaneswar,Odisha,BHU_01,P012,109,5.45,Percentage Discount,103.55
01-05-2023,Bhubaneswar,Odisha,BHU_02,P012,110.04,16.51,Percentage Discount,93.53
01-05-2023,Bhubaneswar,Odisha,BHU_03,P012,101.79,0,None,101.79
01-05-2023,Bhubaneswar,Odisha,BHU_04,P012,110.05,11.01,Percentage Discount,99.04
01-05-2023,Bhubaneswar,Odisha,BHU_05,P012,102.48,10.25,Percentage Discount,92.23
01-06-2023,Bhubaneswar,Odisha,BHU_01,P012,103.22,10.32,None,92.9
01-06-2023,Bhubaneswar,Odisha,BHU_02,P012,105.69,15.85,Percentage Discount,89.84
01-06-2023,Bhubaneswar,Odisha,BHU_03,P012,101.57,5.08,Percentage Discount,96.49
01-06-2023,Bhubaneswar,Odisha,BHU_04,P012,108.77,0,None,108.77
01-06-2023,Bhubaneswar,Odisha,BHU_05,P012,103.88,15.58,None,88.3
01-07-2023,Bhubaneswar,Odisha,BHU_01,P012,104.54,15.68,None,88.86
01-07-2023,Bhubaneswar,Odisha,BHU_02,P012,101.49,5.07,Buy One Get One Free,96.42
01-07-2023,Bhubaneswar,Odisha,BHU_03,P012,107.92,10.79,Buy One Get One Free,97.13
01-07-2023,Bhubaneswar,Odisha,BHU_04,P012,106.93,5.35,None,101.58
01-07-2023,Bhubaneswar,Odisha,BHU_05,P012,101.81,5.09,Buy One Get One Free,96.72
01-08-2023,Bhubaneswar,Odisha,BHU_01,P012,106.39,10.64,None,95.75
01-08-2023,Bhubaneswar,Odisha,BHU_02,P012,109.05,5.45,Percentage Discount,103.6
01-08-2023,Bhubaneswar,Odisha,BHU_03,P012,106.68,10.67,Percentage Discount,96.01
01-08-2023,Bhubaneswar,Odisha,BHU_04,P012,111.74,5.59,Percentage Discount,106.15
01-08-2023,Bhubaneswar,Odisha,BHU_05,P012,110.29,5.51,Percentage Discount,104.78
01-09-2023,Bhubaneswar,Odisha,BHU_01,P012,110.27,11.03,Percentage Discount,99.24
01-09-2023,Bhubaneswar,Odisha,BHU_02,P012,104.84,0,None,104.84
01-09-2023,Bhubaneswar,Odisha,BHU_03,P012,106.24,15.94,None,90.3
01-09-2023,Bhubaneswar,Odisha,BHU_04,P012,103.01,10.3,None,92.71
01-09-2023,Bhubaneswar,Odisha,BHU_05,P012,101.52,10.15,Percentage Discount,91.37
01-10-2023,Bhubaneswar,Odisha,BHU_01,P012,103.8,10.38,Buy One Get One Free,93.42
01-10-2023,Bhubaneswar,Odisha,BHU_02,P012,108.55,5.43,None,103.12
01-10-2023,Bhubaneswar,Odisha,BHU_03,P012,109.7,10.97,None,98.73
01-10-2023,Bhubaneswar,Odisha,BHU_04,P012,102.05,10.21,Percentage Discount,91.84
01-10-2023,Bhubaneswar,Odisha,BHU_05,P012,108.92,5.45,None,103.47
01-11-2023,Bhubaneswar,Odisha,BHU_01,P012,108.9,5.45,Percentage Discount,103.45
01-11-2023,Bhubaneswar,Odisha,BHU_02,P012,111.48,16.72,Percentage Discount,94.76
01-11-2023,Bhubaneswar,Odisha,BHU_03,P012,111.1,16.66,None,94.44
01-11-2023,Bhubaneswar,Odisha,BHU_04,P012,108.97,0,None,108.97
01-11-2023,Bhubaneswar,Odisha,BHU_05,P012,111.76,11.18,Percentage Discount,100.58
01-12-2023,Bhubaneswar,Odisha,BHU_01,P012,104.66,15.7,Percentage Discount,88.96
01-12-2023,Bhubaneswar,Odisha,BHU_02,P012,102.53,10.25,Percentage Discount,92.28
01-12-2023,Bhubaneswar,Odisha,BHU_03,P012,108.55,0,None,108.55
01-12-2023,Bhubaneswar,Odisha,BHU_04,P012,111.06,11.11,Percentage Discount,99.95
01-12-2023,Bhubaneswar,Odisha,BHU_05,P012,108.88,0,None,108.88
01-01-2023,Kanpur,Uttar Pradesh,KAN_01,P012,94.33,0,None,94.33
01-01-2023,Kanpur,Uttar Pradesh,KAN_02,P012,90.98,13.65,Buy One Get One Free,77.33
01-01-2023,Kanpur,Uttar Pradesh,KAN_03,P012,93.56,0,None,93.56
01-01-2023,Kanpur,Uttar Pradesh,KAN_04,P012,87.51,8.75,None,78.76
01-01-2023,Kanpur,Uttar Pradesh,KAN_05,P012,92.96,4.65,None,88.31
01-02-2023,Kanpur,Uttar Pradesh,KAN_01,P012,88.77,4.44,Buy One Get One Free,84.33
